txn_id,account_id,txn_type,amount
26632,14658,Debit,4930
26633,341,Debit,5352
26634,12135,Credit,9818
26635,1298,Debit,33692
26636,8104,Debit,2933
26637,11791,Credit,46335
26638,3543,Credit,23465
26639,11793,Credit,25214
26640,3293,Credit,35656
26641,11581,Credit,32959
26642,636,Debit,20361
26643,10166,Credit,1483
26644,12961,Debit,3403
26645,11927,Credit,16184
26646,5725,Debit,27518
26647,9028,Debit,7540
26648,7546,Debit,36608
26649,7308,Debit,34764
26650,9038,Debit,42630
26651,12859,Debit,4798
26652,6017,Credit,10345
26653,2339,Credit,544
26654,7412,Debit,39699
26655,3793,Credit,6811
26656,14419,Debit,36911
26657,6072,Debit,18664
26658,1686,Debit,43442
26659,4727,Debit,10768
26660,14229,Debit,13835
26661,14561,Debit,2377
26662,9256,Debit,28324
26663,8204,Debit,22197
26664,2605,Debit,3738
26665,1664,Credit,2167
26666,11141,Credit,35476
26667,4607,Debit,49539
26668,11863,Debit,8373
26669,10235,Credit,4952
26670,3636,Debit,6173
26671,9958,Credit,23230
26672,10183,Credit,47684
26673,11538,Debit,4732
26674,9795,Credit,37227
26675,4618,Credit,13831
26676,1935,Credit,24800
26677,8326,Debit,33153
26678,7026,Credit,44578
26679,12623,Debit,28251
26680,7330,Credit,32951
26681,10382,Debit,12605
26682,4374,Credit,39967
26683,6836,Credit,2779
26684,2511,Credit,15745
26685,9783,Debit,31369
26686,13706,Credit,178
26687,10475,Credit,21318
26688,2966,Debit,6242
26689,3797,Debit,34118
26690,13747,Credit,17713
26691,13623,Debit,49293
26692,12072,Credit,33290
26693,7908,Credit,10339
26694,521,Debit,4174
26695,12204,Debit,2034
26696,13449,Debit,559
26697,7424,Credit,12825
26698,14087,Debit,29406
26699,12898,Credit,9258
26700,7632,Debit,42237
26701,9817,Credit,2173
26702,10079,Credit,39842
26703,1170,Credit,37471
26704,9517,Credit,8184
26705,240,Debit,25774
26706,9203,Credit,5166
26707,11240,Debit,15683
26708,3610,Credit,5780
26709,1679,Debit,14506
26710,233,Debit,13064
26711,13099,Debit,43312
26712,1166,Credit,47061
26713,14733,Debit,10957
26714,10841,Debit,20663
26715,1676,Debit,45394
26716,3452,Debit,47582
26717,4394,Debit,27502
26718,6852,Credit,23541
26719,10642,Credit,47988
26720,7785,Credit,11142
26721,10421,Credit,2329
26722,3661,Credit,10023
26723,14737,Debit,37217
26724,7183,Credit,14930
26725,13589,Credit,28522
26726,1642,Credit,17708
26727,13088,Debit,23932
26728,6855,Credit,7388
26729,9786,Credit,34650
26730,11819,Debit,25437
26731,7773,Credit,14829
26732,4442,Debit,7678
26733,12609,Debit,33586
26734,1232,Debit,36590
26735,3188,Debit,41230
26736,4139,Credit,46898
26737,925,Debit,27663
26738,9551,Credit,8158
26739,10908,Debit,40409
26740,14304,Credit,18151
26741,5409,Debit,28064
26742,9857,Credit,49242
26743,9055,Credit,22515
26744,8804,Credit,20602
26745,12167,Debit,41176
26746,5820,Credit,43177
26747,842,Debit,41293
26748,9952,Credit,40900
26749,11446,Debit,34150
26750,1823,Debit,12452
26751,4407,Debit,28761
26752,10844,Debit,30604
26753,1637,Debit,48410
26754,3024,Credit,47788
26755,11922,Credit,35703
26756,3641,Credit,20964
26757,3815,Debit,48384
26758,8694,Credit,3023
26759,2008,Debit,7065
26760,3089,Debit,35336
26761,7063,Debit,41677
26762,8837,Debit,6307
26763,2557,Debit,30341
26764,13223,Credit,16808
26765,8533,Debit,42618
26766,3755,Credit,8630
26767,12916,Credit,23175
26768,10176,Debit,10628
26769,3910,Credit,46337
26770,5306,Debit,18993
26771,8903,Debit,4874
26772,14648,Debit,196
26773,6121,Credit,38287
26774,1039,Credit,31306
26775,13881,Debit,14371
26776,11668,Debit,2076
26777,13562,Debit,8610
26778,324,Credit,24588
26779,2639,Debit,33053
26780,12234,Debit,14564
26781,13856,Debit,10795
26782,8960,Credit,11875
26783,9325,Credit,27505
26784,12412,Debit,14913
26785,4661,Debit,46595
26786,14311,Debit,48238
26787,2697,Credit,15231
26788,14657,Credit,39783
26789,11605,Debit,48969
26790,9742,Debit,20791
26791,14562,Debit,14759
26792,7454,Credit,6807
26793,10087,Debit,34158
26794,1457,Debit,40618
26795,7300,Credit,6273
26796,6575,Credit,32830
26797,7015,Debit,41909
26798,13707,Credit,4693
26799,13620,Credit,1098
26800,2731,Credit,33911
26801,13361,Debit,13206
26802,3588,Debit,12564
26803,12028,Credit,16902
26804,3975,Credit,6727
26805,12769,Debit,47449
26806,5881,Debit,19927
26807,11986,Credit,29139
26808,7511,Debit,1363
26809,6423,Debit,22911
26810,8784,Debit,38416
26811,1060,Debit,27688
26812,1129,Credit,5496
26813,8507,Credit,19028
26814,2158,Credit,9758
26815,6133,Credit,35549
26816,11030,Debit,42783
26817,10081,Debit,4850
26818,3854,Debit,959
26819,6004,Credit,8873
26820,3845,Debit,10239
26821,7646,Credit,13256
26822,11116,Debit,17036
26823,10529,Debit,31283
26824,1194,Credit,42056
26825,9775,Credit,31396
26826,9331,Credit,2065
26827,4777,Credit,15034
26828,450,Debit,12684
26829,12128,Credit,15862
26830,13348,Debit,12124
26831,4689,Credit,30607
26832,14844,Credit,39214
26833,10225,Debit,3035
26834,3247,Debit,27348
26835,13207,Credit,4248
26836,9952,Credit,36213
26837,6140,Credit,48533
26838,866,Debit,12700
26839,1464,Credit,25627
26840,11844,Debit,7036
26841,8007,Credit,25728
26842,11135,Credit,18779
26843,2695,Debit,49581
26844,6559,Credit,47380
26845,1594,Debit,10378
26846,7497,Credit,18054
26847,1634,Credit,44293
26848,14712,Debit,14150
26849,5926,Credit,22420
26850,8074,Debit,15032
26851,12421,Debit,18008
26852,7607,Credit,27667
26853,4264,Credit,2427
26854,9584,Credit,21798
26855,6243,Credit,48346
26856,14559,Credit,22112
26857,1515,Debit,8235
26858,13817,Debit,42481
26859,3073,Credit,35190
26860,11072,Credit,11062
26861,368,Debit,12070
26862,12713,Debit,37045
26863,1541,Credit,49075
26864,3242,Credit,48847
26865,1407,Credit,15831
26866,8579,Debit,29357
26867,11282,Credit,39218
26868,3454,Credit,10167
26869,1504,Credit,23860
26870,4602,Credit,8079
26871,7501,Credit,15964
26872,11365,Credit,2230
26873,1894,Debit,5482
26874,14071,Credit,19001
26875,14169,Debit,27647
26876,10114,Credit,27450
26877,7870,Debit,12250
26878,6721,Debit,22498
26879,6042,Credit,20916
26880,14021,Debit,6172
26881,1185,Debit,6823
26882,10134,Debit,23553
26883,13926,Debit,19584
26884,863,Debit,23628
26885,7058,Credit,36455
26886,14204,Debit,13695
26887,12093,Debit,20936
26888,11607,Credit,31394
26889,1959,Debit,40631
26890,2651,Debit,13406
26891,12220,Credit,1492
26892,10519,Credit,10671
26893,5393,Debit,41455
26894,9076,Debit,42685
26895,14493,Debit,31607
26896,14745,Credit,33022
26897,2074,Debit,5077
26898,528,Credit,8921
26899,1148,Debit,2004
26900,1228,Debit,5370
26901,9637,Credit,41652
26902,4035,Credit,34543
26903,13923,Debit,23900
26904,11336,Credit,31897
26905,4535,Credit,6348
26906,7214,Credit,29231
26907,11183,Credit,27914
26908,5740,Credit,6094
26909,11915,Debit,35365
26910,10936,Credit,41051
26911,10888,Debit,45966
26912,6080,Credit,2825
26913,1684,Debit,3764
26914,6874,Debit,39320
26915,15018,Credit,34717
26916,879,Debit,18372
26917,8516,Credit,40130
26918,12181,Debit,12891
26919,7960,Credit,21397
26920,1982,Credit,25173
26921,8448,Debit,8701
26922,2459,Credit,18379
26923,6254,Credit,2845
26924,3161,Credit,12849
26925,4713,Credit,34418
26926,5401,Debit,4826
26927,10263,Debit,48047
26928,840,Debit,37877
26929,3601,Debit,25063
26930,12332,Debit,26590
26931,5906,Credit,10014
26932,5498,Credit,30996
26933,11514,Debit,22530
26934,7966,Credit,47488
26935,2334,Debit,31520
26936,10159,Debit,19774
26937,13667,Credit,44092
26938,5325,Credit,14825
26939,6897,Debit,13700
26940,13387,Credit,8181
26941,14585,Credit,42424
26942,12264,Credit,14716
26943,1467,Debit,33609
26944,11352,Credit,16773
26945,5672,Credit,28192
26946,2871,Debit,10432
26947,7839,Credit,28492
26948,9029,Credit,49030
26949,4676,Credit,47828
26950,9308,Credit,41623
26951,7404,Debit,11159
26952,9643,Debit,28214
26953,2614,Debit,16127
26954,9364,Debit,45951
26955,6732,Credit,37851
26956,2131,Debit,39288
26957,5135,Debit,13748
26958,5272,Debit,45556
26959,8657,Debit,18290
26960,2718,Credit,24184
26961,7556,Debit,45815
26962,11617,Debit,6900
26963,6649,Credit,45487
26964,14320,Debit,34128
26965,14880,Credit,45211
26966,2943,Debit,49099
26967,5131,Debit,39013
26968,8082,Credit,24940
26969,11972,Credit,10268
26970,981,Debit,38963
26971,9176,Credit,29316
26972,11909,Credit,38481
26973,1876,Credit,4894
26974,2181,Credit,12493
26975,13334,Debit,44341
26976,3909,Credit,31716
26977,5348,Debit,10128
26978,1201,Credit,9335
26979,10577,Debit,14914
26980,8745,Debit,27133
26981,14299,Credit,16209
26982,15083,Credit,13150
26983,566,Credit,6426
26984,786,Credit,37562
26985,888,Debit,44337
26986,7702,Debit,4045
26987,3153,Credit,33608
26988,4727,Credit,15079
26989,5023,Debit,46874
26990,12944,Debit,5770
26991,6212,Debit,42438
26992,10890,Debit,49653
26993,272,Debit,9287
26994,7401,Credit,32926
26995,11882,Credit,15691
26996,1807,Credit,20090
26997,4291,Debit,37598
26998,5092,Debit,27832
26999,7207,Credit,7734
27000,9831,Credit,14078
27001,257,Credit,1645
27002,10968,Debit,43548
27003,2130,Debit,33472
27004,10967,Debit,20334
27005,2604,Credit,3845
27006,5954,Debit,15480
27007,9542,Credit,48302
27008,5678,Debit,48285
27009,9146,Debit,1670
27010,1320,Debit,24494
27011,14203,Debit,43482
27012,11307,Credit,20469
27013,14815,Debit,15664
27014,6510,Credit,4912
27015,13324,Debit,31094
27016,14803,Credit,20900
27017,3171,Debit,18353
27018,14816,Credit,13568
27019,9500,Debit,26889
27020,13344,Debit,12594
27021,5221,Debit,32969
27022,1983,Debit,10983
27023,10588,Debit,18401
27024,10096,Credit,23542
27025,6015,Credit,3388
27026,5499,Credit,23269
27027,6373,Debit,48029
27028,6265,Credit,39096
27029,3310,Credit,43220
27030,2170,Credit,39079
27031,5463,Debit,35616
27032,6455,Debit,39629
27033,3203,Credit,29822
27034,13023,Credit,16615
27035,3712,Debit,29630
27036,10946,Credit,42289
27037,4889,Debit,38598
27038,5111,Credit,18899
27039,6037,Debit,44732
27040,9505,Credit,16884
27041,2958,Credit,33094
27042,9929,Debit,35991
27043,5219,Debit,10764
27044,2927,Credit,37198
27045,10144,Credit,15098
27046,10544,Credit,35434
27047,4955,Credit,24239
27048,1677,Debit,18331
27049,173,Credit,4141
27050,11129,Credit,41016
27051,9169,Debit,21979
27052,14145,Credit,30250
27053,12010,Debit,19027
27054,8604,Credit,25462
27055,8668,Credit,25974
27056,1555,Credit,12541
27057,6981,Credit,32138
27058,2392,Debit,10193
27059,5588,Credit,38769
27060,13563,Credit,179
27061,12206,Credit,10749
27062,9206,Debit,4977
27063,10835,Credit,25942
27064,4381,Debit,43527
27065,1930,Debit,17224
27066,10370,Credit,12492
27067,10637,Debit,32098
27068,2972,Credit,18039
27069,8024,Debit,11142
27070,11397,Debit,14905
27071,12753,Debit,44886
27072,6542,Debit,37841
27073,4568,Debit,29040
27074,2187,Credit,33699
27075,7090,Credit,3625
27076,10054,Credit,21866
27077,1164,Credit,45200
27078,4144,Debit,1790
27079,9937,Credit,48201
27080,1595,Debit,12098
27081,14310,Debit,16888
27082,2297,Credit,13965
27083,7673,Debit,2315
27084,7912,Debit,38237
27085,5822,Debit,49538
27086,7318,Credit,17909
27087,9293,Credit,2144
27088,2436,Credit,24524
27089,1357,Debit,28795
27090,3787,Credit,3846
27091,5444,Credit,37012
27092,3675,Credit,1792
27093,8684,Debit,42046
27094,7630,Debit,3198
27095,15084,Debit,27478
27096,8479,Debit,42428
27097,3225,Credit,11955
27098,12567,Credit,2083
27099,10592,Debit,32583
27100,11105,Credit,39871
27101,6268,Debit,16142
27102,14384,Credit,37054
27103,6848,Debit,21489
27104,2312,Credit,31479
27105,3559,Debit,10633
27106,12333,Debit,26056
27107,9241,Credit,18071
27108,11921,Debit,20478
27109,12597,Debit,41742
27110,10022,Debit,14284
27111,4145,Debit,6167
27112,10227,Debit,22892
27113,9858,Debit,33546
27114,8170,Credit,21544
27115,9052,Debit,34735
27116,7006,Debit,47069
27117,12371,Debit,21343
27118,12361,Credit,49860
27119,891,Credit,37852
27120,14300,Debit,15754
27121,3764,Debit,2680
27122,3380,Credit,45174
27123,14872,Credit,24507
27124,4574,Debit,33806
27125,204,Debit,14896
27126,3774,Debit,15357
27127,901,Credit,43735
27128,3765,Credit,4733
27129,8362,Credit,4867
27130,7292,Debit,18701
27131,292,Debit,7827
27132,7139,Debit,36651
27133,10865,Credit,26330
27134,2162,Debit,43177
27135,5326,Debit,43904
27136,9039,Debit,9116
27137,8187,Debit,16610
27138,3709,Credit,31251
27139,11658,Credit,39852
27140,6707,Credit,32120
27141,5479,Credit,46730
27142,5627,Credit,24936
27143,14529,Credit,30345
27144,4445,Credit,21460
27145,5331,Credit,5804
27146,11947,Debit,13278
27147,14859,Credit,48881
27148,3149,Credit,27136
27149,6757,Credit,4463
27150,1127,Debit,30181
27151,1953,Credit,19972
27152,5004,Credit,33495
27153,14890,Credit,31082
27154,13410,Credit,8333
27155,6226,Credit,23055
27156,8205,Debit,29744
27157,8409,Credit,38683
27158,14936,Debit,15494
27159,7568,Credit,1330
27160,13218,Credit,10875
27161,7575,Credit,44416
27162,256,Credit,35259
27163,2930,Credit,28900
27164,928,Debit,2691
27165,9218,Credit,34471
27166,5220,Debit,2771
27167,8637,Debit,43376
27168,5248,Debit,39959
27169,7102,Credit,14717
27170,12683,Debit,43188
27171,14284,Credit,17648
27172,13488,Credit,35233
27173,9712,Credit,26896
27174,14184,Credit,25974
27175,14383,Credit,9284
27176,3713,Debit,6478
27177,11490,Credit,9637
27178,13055,Credit,29071
27179,5883,Debit,28165
27180,7102,Credit,13864
27181,4201,Debit,5985
27182,14095,Credit,5263
27183,12434,Debit,4217
27184,5682,Credit,20682
27185,3684,Debit,49471
27186,3746,Debit,32797
27187,281,Debit,35756
27188,374,Debit,12212
27189,11297,Credit,45976
27190,15085,Debit,14689
27191,10614,Credit,20220
27192,13774,Debit,22959
27193,5153,Debit,745
27194,269,Credit,7639
27195,4449,Debit,13886
27196,5995,Credit,48708
27197,2585,Credit,3835
27198,1712,Credit,47836
27199,502,Credit,15429
27200,4320,Credit,15389
27201,4611,Credit,49299
27202,7893,Debit,3857
27203,464,Credit,17565
27204,1211,Credit,2816
27205,7431,Credit,28113
27206,4025,Debit,3402
27207,1584,Debit,2504
27208,9974,Debit,12793
27209,2298,Debit,45008
27210,10352,Debit,35110
27211,10243,Debit,47704
27212,9034,Debit,7246
27213,715,Debit,614
27214,9568,Debit,12426
27215,11392,Debit,1297
27216,6204,Debit,24303
27217,3965,Credit,5416
27218,8694,Debit,42433
27219,11319,Credit,40856
27220,9394,Credit,38333
27221,9037,Debit,39459
27222,14418,Credit,9285
27223,12061,Debit,14387
27224,3861,Credit,24947
27225,14972,Credit,12502
27226,14830,Credit,22167
27227,11891,Debit,21735
27228,547,Credit,22393
27229,1276,Credit,29845
27230,8132,Debit,2505
27231,2504,Credit,582
27232,4803,Credit,15116
27233,406,Debit,47758
27234,13427,Debit,49227
27235,15036,Credit,40548
27236,989,Debit,28792
27237,5173,Credit,10274
27238,7822,Debit,22158
27239,2766,Debit,45779
27240,7471,Debit,27834
27241,7813,Credit,1810
27242,12464,Debit,479
27243,4033,Credit,39578
27244,2439,Debit,27553
27245,2657,Credit,1959
27246,13369,Credit,49788
27247,6249,Credit,39822
27248,7200,Credit,9031
27249,5630,Credit,30724
27250,13590,Credit,44344
27251,12050,Credit,3804
27252,7344,Credit,4050
27253,13845,Credit,27830
27254,2415,Debit,4066
27255,5828,Debit,41605
27256,892,Debit,47257
27257,12844,Credit,13333
27258,12715,Credit,21448
27259,12131,Credit,5642
27260,4023,Debit,28443
27261,7655,Debit,41664
27262,7860,Credit,27810
27263,13700,Credit,43982
27264,3731,Debit,25836
27265,11890,Debit,42055
27266,10930,Credit,33698
27267,4569,Debit,40449
27268,2353,Credit,25577
27269,12045,Debit,31431
27270,1155,Debit,29809
27271,7934,Credit,27762
27272,5485,Debit,15065
27273,8752,Debit,47449
27274,6195,Debit,5389
27275,9780,Credit,12731
27276,4511,Credit,229
27277,243,Credit,14368
27278,1404,Debit,6687
27279,5315,Credit,44864
27280,13534,Credit,6397
27281,2553,Debit,938
27282,11837,Debit,19845
27283,11584,Credit,16270
27284,7203,Credit,33517
27285,1570,Credit,34196
27286,2908,Debit,18959
27287,10130,Debit,40917
27288,7613,Credit,44298
27289,3239,Debit,22441
27290,933,Credit,14314
27291,4900,Debit,26783
27292,13217,Debit,36744
27293,11047,Credit,15642
27294,13277,Credit,31703
27295,7354,Credit,37222
27296,1384,Debit,26919
27297,14213,Credit,33269
27298,9063,Debit,32123
27299,4809,Debit,25620
27300,3733,Credit,47408
27301,3269,Credit,27452
27302,6199,Credit,34594
27303,9386,Credit,13344
27304,14014,Credit,41874
27305,4556,Debit,27950
27306,9102,Credit,31601
27307,10538,Debit,41148
27308,4052,Credit,35085
27309,6239,Debit,23866
27310,7851,Debit,41734
27311,9862,Credit,14514
27312,13635,Debit,2833
27313,8183,Debit,31056
27314,4631,Credit,34076
27315,2982,Debit,49287
27316,12383,Credit,49242
27317,13089,Debit,47071
27318,12097,Debit,47681
27319,7967,Credit,48999
27320,2944,Debit,14709
27321,14783,Debit,15431
27322,9529,Debit,22849
27323,8219,Credit,48484
27324,14550,Debit,25656
27325,15076,Debit,39731
27326,13110,Debit,10449
27327,13768,Credit,47664
27328,9446,Debit,49758
27329,8871,Credit,23382
27330,8206,Credit,25605
27331,6759,Credit,14087
27332,3060,Credit,45746
27333,11388,Credit,22300
27334,10430,Debit,25822
27335,7139,Credit,14429
27336,14667,Debit,28942
27337,7511,Credit,16000
27338,14718,Debit,18380
27339,8396,Credit,8825
27340,4938,Credit,21631
27341,6637,Debit,30573
27342,10219,Debit,16331
27343,7018,Credit,13384
27344,4976,Credit,6344
27345,9488,Credit,20699
27346,13320,Credit,935
27347,2935,Debit,45553
27348,1282,Debit,12722
27349,10659,Debit,28038
27350,12638,Credit,36757
27351,5956,Credit,48554
27352,125,Credit,39488
27353,3142,Credit,6918
27354,8043,Credit,22404
27355,4872,Credit,1387
27356,12183,Debit,22314
27357,7335,Credit,1437
27358,9327,Debit,138
27359,10940,Debit,28172
27360,3212,Credit,3203
27361,8828,Credit,13025
27362,3952,Debit,24298
27363,4119,Credit,4751
27364,1564,Debit,9507
27365,11899,Debit,29607
27366,11332,Debit,8395
27367,6075,Credit,13002
27368,7219,Credit,22782
27369,9677,Debit,31254
27370,2800,Credit,20067
27371,9302,Credit,45540
27372,11460,Debit,20008
27373,11517,Credit,3126
27374,3241,Debit,10364
27375,14470,Credit,4418
27376,11239,Debit,43317
27377,14243,Debit,29090
27378,1773,Debit,47355
27379,6537,Debit,19441
27380,13158,Credit,38834
27381,8215,Credit,7616
27382,13620,Credit,25008
27383,3616,Debit,13738
27384,3462,Debit,12313
27385,6488,Debit,47230
27386,11477,Debit,27055
27387,622,Credit,34465
27388,7959,Credit,38762
27389,5778,Debit,28194
27390,4930,Debit,46859
27391,6762,Debit,41708
27392,12643,Debit,49302
27393,7365,Debit,2149
27394,8694,Credit,32307
27395,11223,Credit,21456
27396,7013,Credit,9133
27397,10048,Credit,46346
27398,2956,Debit,13674
27399,10809,Credit,49889
27400,2897,Debit,26435
27401,4288,Credit,25202
27402,13053,Credit,45264
27403,8434,Credit,42427
27404,11356,Credit,4834
27405,5185,Credit,15225
27406,9674,Debit,3997
27407,14757,Debit,21796
27408,14566,Debit,47163
27409,2386,Debit,28273
27410,2098,Debit,465
27411,6725,Credit,45562
27412,15064,Debit,31984
27413,11289,Credit,6171
27414,7703,Credit,37234
27415,6594,Debit,40887
27416,14067,Debit,26253
27417,13729,Debit,9717
27418,6729,Debit,10471
27419,9628,Credit,14993
27420,2298,Debit,48401
27421,3428,Debit,49143
27422,6740,Credit,14682
27423,5609,Credit,25583
27424,10117,Credit,11310
27425,2412,Debit,22556
27426,11699,Credit,26491
27427,8153,Credit,17374
27428,13898,Credit,17184
27429,8375,Credit,45023
27430,3326,Credit,17945
27431,7240,Credit,28799
27432,6741,Debit,38323
27433,9300,Credit,38443
27434,5653,Debit,32846
27435,8288,Debit,7450
27436,11383,Debit,46889
27437,6601,Credit,10936
27438,14373,Debit,38591
27439,9725,Credit,19584
27440,14727,Credit,20386
27441,6386,Debit,22045
27442,5415,Credit,5151
27443,9030,Debit,43936
27444,11728,Debit,618
27445,3089,Credit,39638
27446,6618,Credit,18477
27447,5896,Credit,19034
27448,10419,Credit,38715
27449,5003,Credit,28259
27450,12929,Credit,25594
27451,3278,Credit,45057
27452,10535,Credit,29271
27453,1931,Credit,18011
27454,5739,Credit,20888
27455,14321,Debit,1959
27456,4357,Debit,10216
27457,9722,Debit,38221
27458,9555,Debit,16997
27459,6591,Credit,11821
27460,10340,Credit,35817
27461,9948,Debit,28934
27462,10143,Credit,24380
27463,3485,Debit,14664
27464,2302,Credit,19037
27465,2442,Credit,32674
27466,8375,Debit,4651
27467,12116,Credit,27059
27468,10047,Debit,1579
27469,7881,Debit,26838
27470,14542,Credit,25694
27471,12639,Debit,12601
27472,3692,Debit,39286
27473,13144,Credit,41022
27474,14449,Debit,39984
27475,9963,Credit,25498
27476,13496,Debit,9816
27477,4008,Debit,43835
27478,1765,Credit,45598
27479,8958,Debit,6031
27480,5507,Debit,3383
27481,5173,Credit,30385
27482,3517,Debit,25009
27483,12044,Credit,20646
27484,9779,Credit,9915
27485,11557,Debit,5309
27486,2173,Credit,41144
27487,6681,Credit,1002
27488,10874,Debit,19198
27489,5485,Debit,3471
27490,11849,Debit,34360
27491,11262,Credit,9464
27492,6204,Credit,47107
27493,10711,Credit,14587
27494,8840,Credit,21763
27495,14988,Credit,8451
27496,4451,Credit,47897
27497,13244,Debit,3561
27498,5588,Debit,9222
27499,7488,Credit,1111
27500,10335,Debit,547
27501,9711,Credit,49611
27502,13557,Debit,31794
27503,13651,Credit,18777
27504,8080,Debit,24877
27505,6258,Credit,13847
27506,12802,Credit,26280
27507,11393,Debit,40425
27508,901,Credit,39219
27509,13931,Credit,46712
27510,3738,Debit,6914
27511,1115,Debit,39614
27512,9055,Debit,11600
27513,10037,Debit,35171
27514,7322,Credit,25410
27515,10535,Debit,36126
27516,10698,Credit,4475
27517,12266,Debit,14274
27518,7003,Debit,42683
27519,7770,Credit,40133
27520,14757,Credit,29803
27521,6079,Credit,46880
27522,6488,Credit,33167
27523,9164,Credit,41882
27524,6072,Credit,1801
27525,9151,Credit,23489
27526,2299,Debit,45013
27527,7416,Credit,41910
27528,6595,Credit,46714
27529,14090,Credit,1321
27530,10372,Credit,2237
27531,11357,Debit,42594
27532,4081,Credit,26274
27533,2537,Debit,42569
27534,12234,Debit,46635
27535,10104,Debit,28947
27536,5475,Debit,27760
27537,1889,Credit,40401
27538,5847,Credit,49635
27539,882,Debit,2106
27540,2872,Credit,41798
27541,4720,Credit,4654
27542,10294,Credit,6588
27543,11502,Debit,8936
27544,13379,Debit,24631
27545,9011,Credit,39599
27546,6540,Debit,37962
27547,9467,Debit,39889
27548,3019,Debit,7696
27549,3536,Debit,15165
27550,5989,Debit,14643
27551,370,Debit,9871
27552,2858,Credit,2519
27553,10086,Debit,47401
27554,3351,Debit,34579
27555,12494,Credit,35865
27556,862,Debit,35302
27557,7061,Credit,15949
27558,10007,Credit,1438
27559,12844,Debit,31823
27560,7765,Debit,28272
27561,1098,Debit,31832
27562,9780,Credit,24835
27563,6397,Credit,25388
27564,8913,Debit,6721
27565,153,Debit,35552
27566,10838,Credit,12729
27567,14717,Debit,17208
27568,8217,Debit,44576
27569,5745,Credit,26733
27570,9932,Debit,30618
27571,3647,Credit,33819
27572,11323,Credit,11888
27573,7384,Debit,42555
27574,8145,Credit,45190
27575,7866,Debit,39962
27576,5720,Debit,12498
27577,8947,Credit,15377
27578,13082,Debit,20474
27579,10549,Credit,47573
27580,10199,Credit,188
27581,9952,Credit,10157
27582,7271,Credit,4981
27583,2932,Debit,47875
27584,6617,Debit,32972
27585,9861,Credit,2466
27586,9610,Debit,5444
27587,3037,Credit,15117
27588,12021,Debit,42276
27589,484,Debit,17216
27590,4918,Credit,33163
27591,9026,Debit,15700
27592,8056,Debit,40195
27593,11131,Credit,32405
27594,5945,Debit,44047
27595,9158,Credit,12033
27596,14199,Debit,7049
27597,14463,Credit,518
27598,1384,Debit,28867
27599,13545,Credit,43964
27600,13348,Credit,12935
27601,6605,Debit,28141
27602,13608,Credit,20098
27603,14876,Credit,42664
27604,431,Debit,20035
27605,9750,Credit,13526
27606,4144,Debit,6507
27607,4179,Debit,1497
27608,11895,Debit,41246
27609,13745,Debit,43200
27610,8525,Credit,38042
27611,547,Credit,26882
27612,12191,Debit,7544
27613,10844,Debit,21148
27614,9893,Credit,10157
27615,9002,Credit,22215
27616,3288,Credit,41611
27617,3128,Credit,1949
27618,13584,Credit,37318
27619,5612,Debit,6847
27620,2778,Credit,34417
27621,845,Credit,37422
27622,10887,Debit,24376
27623,10039,Debit,30700
27624,7862,Debit,35082
27625,8405,Credit,9595
27626,13205,Credit,11590
27627,11392,Credit,39759
27628,3690,Credit,19638
27629,206,Credit,41938
27630,13574,Credit,21163
27631,8480,Credit,16466
27632,2550,Credit,42387
27633,10627,Credit,19761
27634,9736,Credit,46947
27635,11993,Debit,32386
27636,14648,Credit,38983
27637,5540,Debit,15747
27638,4977,Debit,22505
27639,9727,Debit,42758
27640,13757,Debit,28285
27641,2042,Debit,48488
27642,13045,Credit,5529
27643,13401,Debit,34743
27644,10953,Debit,33966
27645,13786,Credit,9155
27646,10647,Debit,17661
27647,3577,Debit,19109
27648,3118,Credit,47225
27649,4217,Credit,28328
27650,6097,Debit,23667
27651,3647,Debit,46474
27652,2903,Credit,25997
27653,6903,Credit,36095
27654,8139,Debit,19421
27655,10202,Credit,19803
27656,7995,Credit,21672
27657,6546,Credit,27948
27658,6895,Debit,47307
27659,7130,Debit,3780
27660,14760,Credit,7872
27661,4501,Credit,9305
27662,2707,Debit,34878
27663,6943,Debit,863
27664,2238,Debit,16033
27665,3819,Credit,32872
27666,12034,Credit,33932
27667,11403,Credit,10402
27668,4739,Credit,44293
27669,7284,Debit,47013
27670,8713,Credit,33753
27671,5913,Debit,19977
27672,9921,Credit,30211
27673,12167,Credit,39974
27674,8160,Debit,5247
27675,5917,Credit,31889
27676,3753,Credit,31628
27677,1281,Credit,35188
27678,8143,Credit,13620
27679,14869,Credit,19785
27680,3766,Debit,3430
27681,9030,Credit,47653
27682,7817,Credit,43591
27683,7650,Credit,26158
27684,4909,Debit,22604
27685,909,Credit,47319
27686,2828,Debit,45029
27687,4315,Debit,6180
27688,3443,Credit,20362
27689,8902,Debit,49136
27690,3249,Credit,26326
27691,9152,Debit,7441
27692,3668,Credit,2888
27693,7824,Credit,7195
27694,10745,Credit,14962
27695,863,Credit,3556
27696,7889,Credit,37738
27697,6942,Credit,2571
27698,8196,Credit,20473
27699,9622,Debit,14828
27700,8326,Credit,25523
27701,11495,Credit,35999
27702,12209,Debit,48585
27703,2551,Debit,14931
27704,8681,Debit,46261
27705,11593,Debit,49409
27706,11746,Debit,3437
27707,7219,Credit,6064
27708,7591,Debit,30826
27709,12228,Credit,44565
27710,13751,Debit,15484
27711,3093,Debit,14850
27712,5020,Credit,5057
