account_id,total_transaction_amount,txn_count
8153,109848.0,5
8154,52263.0,2
8156,102113.0,3
8157,15301.0,3
8158,146118.0,5
8159,132790.0,4
8160,70639.0,3
8161,5857.0,1
8162,109432.0,3
8163,91962.0,3
8164,114784.0,4
8165,55831.0,5
8166,201023.0,7
8167,156628.0,6
8168,33174.0,1
8169,150755.0,6
8170,175769.0,5
8171,32657.0,2
8172,101116.0,4
8173,8975.0,2
8174,50071.0,4
8175,123319.0,6
8176,105719.0,5
8177,173787.0,5
8178,90272.0,4
8179,38624.0,3
8180,77119.0,3
8181,34531.0,4
8182,62924.0,4
8183,181170.0,6
8184,155413.0,6
8185,132410.0,6
8186,101753.0,4
8187,25512.0,2
8188,42618.0,2
8189,99986.0,4
8190,117559.0,5
8191,79914.0,3
8192,39811.0,3
8193,11721.0,2
8194,940.0,1
8195,39249.0,3
8196,100961.0,4
8197,79721.0,3
8198,40122.0,2
8199,49853.0,4
8200,30293.0,2
8201,120198.0,5
8202,45187.0,1
8203,98238.0,6
8204,59885.0,4
8205,85286.0,4
8206,42898.0,3
8207,141107.0,4
8208,116908.0,5
8209,37617.0,2
8210,60388.0,3
8211,124696.0,3
8212,42652.0,2
8213,113865.0,3
8214,159771.0,5
8215,88018.0,4
8216,46742.0,2
8217,130581.0,4
8218,161369.0,6
8219,138375.0,4
8220,103297.0,5
8221,23274.0,1
8222,123386.0,5
8223,46990.0,2
8224,111172.0,5
8225,49167.0,2
8226,110630.0,3
8227,88813.0,6
8228,49697.0,4
8229,114336.0,4
8230,74221.0,3
8231,103145.0,4
8232,130055.0,4
8233,43438.0,2
8234,150775.0,5
8235,17036.0,2
8236,5740.0,2
8237,146371.0,5
8238,135140.0,3
8239,89672.0,3
8240,88874.0,3
8241,108927.0,3
8242,149563.0,4
8243,56860.0,2
8244,95626.0,4
8245,118358.0,4
8246,113986.0,4
8247,46305.0,2
8248,66097.0,5
8249,240148.0,7
8250,73026.0,2
8251,116805.0,4
8252,105756.0,4
8253,129644.0,5
8254,46902.0,2
8255,87176.0,5
8256,48379.0,3
8257,111227.0,5
8258,33252.0,2
8259,163476.0,4
8260,147777.0,4
8261,56232.0,3
8262,292514.0,9
8263,45424.0,2
8264,73750.0,2
8265,167274.0,6
8266,120399.0,4
8267,28021.0,1
8268,86333.0,4
8269,99455.0,3
8270,61511.0,3
8271,86718.0,4
8272,72200.0,3
8273,83108.0,2
8274,84395.0,3
8275,50494.0,2
8276,41775.0,4
8277,87629.0,2
8278,105798.0,5
8279,39194.0,1
8280,15331.0,1
8281,21812.0,2
8282,29249.0,1
8283,23181.0,2
8284,30379.0,2
8285,38495.0,2
8286,120555.0,5
8287,160133.0,6
8288,7450.0,1
8289,160399.0,7
8290,75008.0,3
8291,76694.0,3
8292,66668.0,2
8293,27310.0,2
8294,249374.0,8
8295,107302.0,4
8296,109117.0,5
8297,71931.0,3
8298,27991.0,1
8299,203854.0,8
8301,57327.0,3
8302,65038.0,3
8303,57897.0,2
8304,32440.0,3
8305,93252.0,3
8306,29909.0,2
8307,103422.0,5
8308,37679.0,1
8309,112303.0,4
8310,51975.0,2
8311,82369.0,3
8312,3607.0,1
8313,102947.0,4
8314,104963.0,4
8315,66235.0,3
8316,14069.0,1
8317,180769.0,6
8318,160677.0,5
8319,50085.0,3
8320,19863.0,2
8321,16674.0,1
8323,63220.0,2
8324,93891.0,4
8325,143370.0,5
8326,108274.0,4
8327,70887.0,3
8328,186486.0,6
8329,48640.0,1
8330,70791.0,4
8331,143891.0,5
8332,72366.0,2
8333,87621.0,3
8334,125794.0,6
8335,78262.0,4
8336,77516.0,4
8337,110196.0,3
8338,56046.0,3
8339,45591.0,1
8340,31818.0,3
8341,90528.0,3
8342,185271.0,5
8343,77568.0,4
8344,99730.0,3
8345,44225.0,3
8346,109913.0,3
8347,59655.0,2
8348,103989.0,5
8349,216833.0,8
8350,121596.0,5
8351,15762.0,3
8352,164231.0,7
8353,12910.0,1
8354,44374.0,1
8355,23392.0,1
8356,74703.0,4
8357,14859.0,1
8358,163918.0,6
8359,99610.0,4
8360,96156.0,3
8361,175201.0,7
8362,51462.0,4
8363,99221.0,5
8364,140813.0,3
8365,120394.0,5
8366,4447.0,1
8367,94383.0,4
8368,49887.0,2
8369,141280.0,5
8370,74784.0,4
8371,263790.0,9
8372,31510.0,1
8373,65429.0,3
8374,76514.0,3
8375,155289.0,6
8376,39907.0,2
8377,242963.0,10
8378,71036.0,3
8379,451.0,1
8380,145218.0,4
8381,152701.0,6
8382,16167.0,1
8383,94311.0,5
8384,58652.0,2
8385,116872.0,4
8386,49208.0,2
8387,109297.0,5
8388,77203.0,3
8389,192051.0,7
8390,88297.0,2
8391,77588.0,2
8392,181684.0,7
8393,103045.0,4
8394,89440.0,2
8395,125925.0,4
8396,67566.0,3
8397,58216.0,2
8398,36806.0,2
8399,4163.0,1
8400,231342.0,8
8401,115771.0,4
8402,105547.0,3
8403,43804.0,2
8404,66096.0,2
8405,72192.0,3
8406,86006.0,4
8407,29264.0,2
8408,72729.0,3
8409,236962.0,8
8410,71133.0,2
8411,48495.0,3
8412,82322.0,4
8413,49070.0,2
8414,103456.0,3
8415,44482.0,2
8416,3918.0,1
8417,52056.0,3
8418,75641.0,3
8419,108054.0,5
8420,187232.0,6
8421,134440.0,4
8422,31897.0,1
8423,170748.0,7
8424,134325.0,4
8425,37110.0,2
8426,85718.0,5
8427,86604.0,4
8428,12401.0,1
8429,93616.0,5
8430,152954.0,6
8432,84746.0,3
8433,122432.0,6
8434,134639.0,7
8435,138868.0,5
8436,1807.0,1
8437,18119.0,2
8438,292991.0,8
8439,69680.0,3
8440,122484.0,4
8441,71739.0,3
8442,59357.0,2
8443,106035.0,5
8444,92441.0,3
8445,54195.0,3
8446,120590.0,5
8447,86723.0,3
8448,73416.0,3
8449,76546.0,3
8450,80631.0,3
8451,86977.0,3
8452,115364.0,5
8453,117265.0,5
8454,43096.0,1
8455,133862.0,5
8456,56101.0,3
8457,22189.0,1
8458,52661.0,2
8459,117691.0,4
8460,35194.0,2
8461,46863.0,3
8462,94636.0,3
8463,23785.0,1
8464,67662.0,3
8465,97132.0,3
8466,93777.0,3
8467,47401.0,2
8468,216801.0,7
8469,156452.0,4
8470,2586.0,1
8472,130859.0,3
8473,96199.0,3
8474,47032.0,2
8475,91512.0,5
8476,68718.0,5
8477,69822.0,3
8478,81894.0,4
8479,188552.0,7
8480,124878.0,4
8481,65844.0,2
8482,24706.0,2
8483,69056.0,2
8484,50861.0,4
8485,130355.0,4
8486,65187.0,3
8487,95136.0,4
8488,112801.0,3
8489,62718.0,2
8490,83141.0,3
8491,108127.0,5
8492,16853.0,2
8493,46970.0,3
8494,14983.0,1
8495,123549.0,4
8496,77147.0,3
8497,56116.0,3
8498,23959.0,1
8499,37353.0,3
8500,39503.0,2
8501,22493.0,2
8502,74795.0,4
8503,77130.0,3
8504,119111.0,4
8505,84872.0,4
8506,74614.0,3
8507,94147.0,7
8508,256199.0,8
8509,114665.0,5
8510,80104.0,3
8511,128639.0,5
8512,117982.0,4
8513,101484.0,3
8514,2104.0,1
8515,178693.0,7
8516,87638.0,4
8517,69905.0,3
8518,50609.0,2
8519,69818.0,4
8521,57072.0,2
8522,46633.0,3
8523,130983.0,3
8524,102338.0,5
8525,132110.0,4
8526,115354.0,5
8527,86171.0,3
8528,51534.0,2
8529,7267.0,1
8530,77250.0,3
8531,42541.0,1
8532,122809.0,3
8533,123585.0,5
8534,171341.0,7
8535,40723.0,3
8536,45058.0,3
8537,110641.0,4
8538,34219.0,1
8540,98195.0,5
8541,38994.0,2
8542,49615.0,2
8543,106223.0,5
8544,115441.0,5
8545,58246.0,3
8546,87267.0,2
8547,78667.0,2
8548,77297.0,4
8549,48122.0,2
8550,102480.0,4
8551,330518.0,10
8553,55920.0,2
8554,54370.0,4
8555,124956.0,4
8556,119842.0,6
8557,89594.0,2
8558,74082.0,4
8559,205274.0,9
8560,41882.0,1
8561,168910.0,6
8562,72088.0,4
8563,50776.0,3
8564,98261.0,4
8565,200274.0,8
8566,90405.0,4
8567,178493.0,6
8568,150260.0,4
8569,79923.0,3
8570,116087.0,5
8571,26116.0,3
8572,36213.0,2
8573,116017.0,3
8574,103104.0,3
8575,82160.0,4
8576,134909.0,5
8577,48870.0,2
8578,57793.0,3
8579,39167.0,2
8580,174339.0,7
8581,159217.0,4
8582,175287.0,5
8583,149482.0,4
8584,20260.0,1
8587,96405.0,4
8588,136141.0,6
8589,87773.0,3
8590,22393.0,2
8591,178934.0,5
8592,45256.0,4
8593,73767.0,3
8594,79917.0,3
8595,75224.0,3
8596,64839.0,3
8597,16063.0,2
8598,25061.0,3
8599,88846.0,3
8600,273982.0,8
8601,53457.0,2
8602,74045.0,3
8603,75555.0,3
8604,146006.0,5
8605,89423.0,3
8606,151769.0,6
8607,34529.0,1
8609,100273.0,5
8610,60555.0,4
8611,202624.0,6
8612,2559.0,1
8613,59968.0,5
8614,68916.0,3
8615,24497.0,1
8616,104412.0,3
8617,140577.0,5
8618,130956.0,6
8619,180376.0,6
8620,120181.0,5
8621,95457.0,3
8622,111201.0,4
8623,138575.0,6
8624,13320.0,1
8625,114263.0,3
8626,111417.0,5
8627,89196.0,4
8628,32997.0,2
8629,30961.0,1
8631,64624.0,2
8632,150119.0,5
8633,46254.0,2
8634,8088.0,1
8635,161250.0,6
8636,37583.0,2
8637,72434.0,3
8638,140070.0,5
8639,60376.0,3
8640,93492.0,3
8641,126352.0,6
8642,5718.0,2
8643,25628.0,4
8644,47403.0,2
8645,115326.0,4
8646,101185.0,4
8647,39883.0,2
8648,202815.0,6
8649,113640.0,6
8650,90524.0,4
8651,98378.0,3
8653,92059.0,3
8654,66129.0,2
8655,41546.0,3
8656,76961.0,3
8657,19931.0,2
8658,100042.0,6
8659,77064.0,5
8660,113098.0,4
8661,61360.0,3
8662,157387.0,8
8663,35733.0,1
8664,31881.0,1
8665,51049.0,2
8666,65592.0,3
8667,35840.0,2
8668,198791.0,6
8669,53930.0,2
8670,53898.0,3
8671,117324.0,4
8672,111550.0,3
8673,90598.0,3
8674,5016.0,1
8675,187311.0,6
8676,72416.0,2
8677,31525.0,3
8678,105482.0,4
8679,235452.0,7
8680,28060.0,1
8681,179925.0,6
8682,157099.0,6
8683,50379.0,2
8684,117941.0,4
8685,36033.0,1
8686,123328.0,3
8687,132845.0,8
8688,46620.0,1
8689,19486.0,2
8690,114009.0,5
8691,71874.0,3
8692,80345.0,4
8693,116249.0,4
8694,268823.0,8
8695,29837.0,2
8696,2314.0,1
8697,122184.0,3
8698,117400.0,6
8699,31255.0,3
8700,119945.0,5
8701,50747.0,3
8702,124071.0,6
8703,125929.0,5
8704,34418.0,2
8705,156842.0,6
8706,17219.0,1
8707,144832.0,6
8708,67350.0,2
8709,132894.0,4
8710,121885.0,4
8711,73804.0,2
8712,119913.0,4
8713,100060.0,5
8714,50313.0,3
8715,155226.0,7
8716,37920.0,2
8717,56136.0,2
8718,21486.0,2
8719,100528.0,4
8720,68574.0,4
8721,118885.0,6
8722,126370.0,7
8723,68932.0,2
8724,170518.0,7
8725,66699.0,2
8726,67578.0,4
8727,62115.0,3
8728,47159.0,2
8729,92722.0,3
8731,32999.0,1
8732,82061.0,4
8733,57615.0,2
8734,21397.0,2
8735,177675.0,7
8736,42794.0,2
8737,6777.0,2
8738,113524.0,4
8739,43762.0,2
8740,97842.0,5
8741,40354.0,2
8742,30167.0,2
8743,129658.0,4
8744,29380.0,1
8745,207883.0,8
8746,120053.0,5
8747,88876.0,4
8748,62981.0,2
8749,144886.0,5
8750,48766.0,2
8751,166098.0,6
8752,180350.0,4
8753,86512.0,4
8754,50335.0,2
8755,105006.0,5
8756,86383.0,4
8757,177153.0,6
8758,93870.0,3
8759,79678.0,3
8760,143750.0,7
8761,38060.0,1
8762,184587.0,7
8763,38094.0,5
8764,77051.0,2
8765,142443.0,6
8767,51536.0,2
8768,114714.0,3
8769,68540.0,3
8770,81959.0,3
8771,195066.0,6
8772,179138.0,6
8773,97393.0,4
8774,85055.0,4
8775,120366.0,5
8776,76878.0,4
8777,45715.0,2
8778,122030.0,5
8779,56819.0,3
8780,148335.0,4
8781,88567.0,4
8782,48341.0,3
8783,34789.0,1
8784,92520.0,3
8785,29500.0,2
8786,7159.0,1
8787,145136.0,4
8788,111783.0,4
8789,42186.0,1
8790,129775.0,4
8791,75452.0,4
8792,50862.0,2
8793,106113.0,3
8794,104321.0,3
8795,148903.0,6
8796,37550.0,2
8797,120993.0,3
8798,88707.0,6
8799,97320.0,5
8800,43836.0,3
8801,58631.0,2
8802,76206.0,2
8803,133580.0,6
8804,115657.0,5
8805,98740.0,4
8806,101285.0,3
8807,94502.0,5
8808,41380.0,1
8809,36530.0,1
8810,131973.0,4
8811,8735.0,1
8812,140405.0,5
8813,8464.0,1
8814,197050.0,7
8815,211873.0,10
8816,23950.0,2
8817,80426.0,2
8818,105706.0,3
8819,50332.0,2
8820,69331.0,2
8821,62287.0,2
8822,130791.0,6
8823,29032.0,2
8824,98894.0,4
8825,115274.0,7
8826,141259.0,4
8827,71572.0,4
8828,124012.0,5
8829,49367.0,3
8830,183587.0,6
8831,17036.0,1
8832,93759.0,3
8833,75849.0,2
8834,131089.0,4
8835,90888.0,4
8836,52923.0,2
8837,131276.0,6
8838,76115.0,3
8839,58203.0,6
8840,33832.0,3
8842,115858.0,5
8843,75212.0,2
8844,91588.0,4
8845,16239.0,1
8846,35425.0,1
8847,9226.0,1
8848,71103.0,2
8850,109556.0,3
8851,35532.0,2
8852,199410.0,5
8853,114139.0,4
8854,17117.0,1
8855,102944.0,6
8856,121584.0,4
8857,168935.0,5
8858,64398.0,3
8859,54052.0,3
8860,114645.0,5
8861,82846.0,4
8862,86079.0,3
8863,126303.0,4
8864,70407.0,3
8865,96688.0,4
8866,108988.0,4
8867,72439.0,3
8868,28011.0,1
8869,61097.0,4
8871,224486.0,9
8872,41940.0,1
8873,97710.0,3
8874,100062.0,5
8875,137224.0,4
8876,36828.0,3
8877,40851.0,2
8878,111878.0,6
8879,84825.0,4
8881,96349.0,3
8882,20012.0,1
8883,78175.0,2
8884,119914.0,3
8885,90740.0,5
8886,4592.0,1
8887,154587.0,5
8888,93452.0,2
8889,70206.0,2
8890,63054.0,2
8891,87440.0,5
8892,39768.0,2
8893,76426.0,3
8894,1497.0,1
8895,120013.0,6
8896,31519.0,1
8897,40174.0,2
8898,48501.0,1
8899,7308.0,1
8900,14080.0,1
8901,50610.0,2
8902,112435.0,3
8903,91422.0,3
8904,232394.0,8
8905,54061.0,2
8906,93144.0,4
8907,193885.0,6
8908,100265.0,3
8909,153126.0,5
8910,52931.0,2
8911,35242.0,3
8912,69848.0,3
8913,85477.0,4
8914,57046.0,3
8915,34543.0,1
8916,53367.0,3
8917,197903.0,6
8918,63083.0,2
8919,85132.0,3
8920,144688.0,7
8921,40328.0,2
8922,96284.0,4
8923,156287.0,6
8924,56715.0,2
8925,143875.0,5
8926,98321.0,3
8927,79622.0,3
8928,23229.0,3
8929,54599.0,2
8930,115667.0,5
8931,119995.0,5
8932,32352.0,1
8933,199322.0,6
8934,89370.0,5
8935,194381.0,8
8936,151661.0,5
8937,80771.0,2
8938,88273.0,5
8939,19926.0,1
8940,135409.0,5
8941,40328.0,1
8942,51617.0,2
8943,25400.0,2
8944,189166.0,5
8945,43774.0,1
8946,68032.0,2
8947,75291.0,4
8948,81199.0,3
8949,76635.0,2
8950,9285.0,2
8951,153513.0,5
8952,75107.0,2
8953,117197.0,3
8954,62791.0,3
8955,55278.0,4
8956,48287.0,3
8957,52532.0,2
8958,6031.0,1
8959,66543.0,3
8960,11875.0,1
8961,105563.0,3
8963,70366.0,4
8964,85509.0,2
8965,43001.0,1
8966,154213.0,6
8967,110886.0,8
8968,87411.0,5
8969,171290.0,6
8970,48498.0,2
8971,12690.0,1
8972,80834.0,3
8973,21678.0,2
8974,58000.0,3
8975,104744.0,3
8976,129035.0,4
8977,71056.0,4
8978,197190.0,7
8979,72835.0,4
8980,75880.0,2
8981,53893.0,2
8982,52065.0,3
8983,85227.0,3
8984,91154.0,3
8985,62135.0,3
8986,118077.0,3
8987,107625.0,8
8988,160169.0,5
8989,98233.0,5
8991,108009.0,5
8992,42380.0,1
8993,94872.0,2
8994,33826.0,2
8995,12860.0,1
8996,68160.0,2
8997,41609.0,2
8998,83446.0,2
8999,62464.0,2
9000,73461.0,2
9001,145243.0,4
9002,67790.0,2
9003,81614.0,4
9004,60135.0,4
9005,173039.0,5
9006,72507.0,4
9007,121906.0,6
9008,111563.0,4
9009,93909.0,5
9010,137969.0,4
9011,81805.0,4
9012,166155.0,4
9013,142319.0,6
9014,160740.0,5
9015,71578.0,3
9016,103437.0,5
9017,30789.0,1
9018,108289.0,3
9019,292195.0,8
9020,185313.0,6
9021,60142.0,2
9022,42582.0,1
9023,82060.0,3
9024,124806.0,4
9025,105227.0,5
9026,107326.0,5
9027,122732.0,4
9028,126017.0,5
9029,196285.0,7
9030,171142.0,5
9031,131364.0,4
9032,46619.0,1
9033,149502.0,7
9034,161937.0,8
9035,167506.0,5
9036,152250.0,6
9037,193990.0,7
9038,189188.0,6
9039,187134.0,7
9040,70487.0,4
9041,4349.0,1
9042,54039.0,2
9043,111154.0,3
9044,44064.0,3
9045,205467.0,5
9046,185541.0,9
9047,73821.0,5
9048,91677.0,3
9049,38836.0,2
9050,143971.0,4
9051,142976.0,6
9052,174175.0,6
9053,49026.0,1
9054,69580.0,2
9055,69260.0,4
9056,55798.0,3
9057,11192.0,1
9058,26241.0,2
9059,141394.0,4
9060,217057.0,7
9061,8786.0,1
9062,3369.0,1
9063,121794.0,5
9064,114034.0,4
9065,96089.0,2
9066,121822.0,8
9068,213373.0,6
9069,80092.0,3
9070,136774.0,3
9071,107541.0,3
9072,48008.0,2
9073,155847.0,5
9074,245126.0,6
9075,15985.0,2
9076,61481.0,3
9077,43862.0,2
9078,48603.0,2
9079,92173.0,4
9080,113473.0,3
9081,120060.0,5
9082,117076.0,4
9083,43592.0,2
9084,47656.0,2
9085,122189.0,4
9086,76265.0,3
9087,33126.0,2
9088,90420.0,3
9089,65632.0,2
9090,72359.0,3
9091,11603.0,1
9093,47600.0,1
9094,85592.0,3
9095,153531.0,5
9096,56875.0,4
9097,6219.0,1
9098,37056.0,1
9099,25023.0,1
9100,103861.0,3
9101,79220.0,2
9102,181807.0,6
9103,44557.0,1
9104,64503.0,3
9105,68270.0,4
9106,46332.0,3
9107,29627.0,1
9108,143802.0,5
9109,161290.0,5
9110,39720.0,1
9111,114051.0,6
9112,68726.0,2
9113,76591.0,3
9114,109172.0,3
9115,106228.0,4
9116,153127.0,4
9117,127357.0,5
9118,78236.0,4
9119,52275.0,2
9122,158765.0,5
9123,85320.0,4
9124,54822.0,2
9125,97398.0,3
9126,39092.0,3
9127,65182.0,2
9128,18166.0,2
9129,104469.0,4
9130,101552.0,3
9131,25338.0,1
9132,50234.0,2
9133,97419.0,3
9134,53378.0,2
9135,116435.0,5
9136,77629.0,2
9137,30332.0,2
9138,75234.0,3
9139,90852.0,4
9140,90623.0,4
9141,88672.0,4
9142,61333.0,3
9143,36083.0,1
9144,134644.0,5
9145,105392.0,4
9146,63332.0,4
9147,130351.0,5
9148,19295.0,3
9149,73353.0,2
9150,117747.0,6
9151,127776.0,7
9152,70772.0,3
9153,41020.0,2
9154,64876.0,3
9155,59044.0,2
9156,7635.0,1
9157,104458.0,3
9158,73302.0,3
9159,191301.0,8
9160,73928.0,4
9161,53575.0,2
9162,128041.0,4
9163,61130.0,2
9164,142899.0,4
9165,85715.0,5
9166,46475.0,2
9167,40822.0,1
9168,93151.0,3
9169,124760.0,4
9170,53843.0,2
9171,90640.0,3
9172,31312.0,2
9173,58206.0,2
9174,35788.0,2
9175,25617.0,2
9176,82434.0,3
9177,53497.0,6
9178,136172.0,6
9179,86057.0,4
9180,14609.0,1
9181,203186.0,8
9182,127901.0,4
9183,102763.0,4
9184,118464.0,4
9185,24219.0,1
9186,50036.0,3
9187,31677.0,3
9188,50481.0,2
9189,345181.0,12
9190,113292.0,4
9191,48110.0,3
9192,51132.0,3
9193,34020.0,1
9194,196.0,1
9195,23888.0,2
9196,55789.0,4
9197,38196.0,2
9198,52341.0,2
9200,81820.0,3
9201,35467.0,1
9202,146517.0,5
9203,49072.0,3
9204,19592.0,1
9205,113211.0,5
9206,86515.0,6
9207,41378.0,3
9208,51972.0,2
9209,59808.0,3
9210,77615.0,2
9211,130675.0,5
9212,16420.0,1
9213,83069.0,5
9214,92454.0,3
9215,45233.0,2
9216,42421.0,2
9217,136032.0,4
9218,108312.0,5
9219,77279.0,3
9220,96998.0,4
9221,221241.0,6
9222,155628.0,6
9223,138099.0,5
9224,55111.0,2
9225,76089.0,3
9226,104178.0,4
9227,40407.0,2
9228,78115.0,4
9229,84733.0,4
9230,108136.0,3
9231,69982.0,6
9232,60630.0,2
9233,96362.0,3
9234,60778.0,2
9235,114418.0,4
9236,76220.0,2
9237,36711.0,1
9238,115793.0,4
9239,200934.0,6
9240,97373.0,3
9241,125986.0,5
9243,172053.0,6
9244,88539.0,6
9245,117946.0,6
9246,30270.0,1
9247,72678.0,4
9248,45085.0,2
9249,91424.0,4
9250,56819.0,2
9251,36260.0,2
9252,155639.0,4
9253,69320.0,6
9254,114623.0,3
9255,49279.0,3
9256,28324.0,1
9257,143840.0,5
9258,59064.0,3
9259,97045.0,4
9260,67255.0,4
9261,105061.0,3
9262,54002.0,2
9263,120988.0,3
9264,110435.0,4
9267,143877.0,4
9268,91477.0,4
9269,84690.0,3
9270,162976.0,7
9271,102140.0,6
9272,137694.0,4
9273,3222.0,1
9274,58504.0,3
9275,34134.0,1
9276,167041.0,5
9277,25059.0,2
9278,88475.0,4
9279,61042.0,2
9280,42967.0,2
9281,12887.0,1
9282,33092.0,2
9283,152609.0,5
9284,14556.0,1
9285,99464.0,3
9286,88168.0,6
9287,80058.0,3
9288,36365.0,1
9289,125500.0,4
9290,31352.0,1
9291,17499.0,1
9292,70142.0,2
9293,77127.0,3
9295,38442.0,1
9296,13550.0,2
9297,34347.0,2
9298,7121.0,1
9299,166878.0,6
9300,96351.0,3
9301,15382.0,2
9302,138678.0,4
9303,20567.0,1
9304,96774.0,4
9305,61868.0,4
9306,65444.0,2
9307,1580.0,1
9308,185901.0,5
9309,1077.0,1
9310,156078.0,6
9311,42444.0,2
9312,78372.0,3
9313,50961.0,2
9314,108488.0,4
9315,59424.0,2
9316,90277.0,4
9317,71927.0,3
9318,82894.0,3
9319,61931.0,3
9320,70020.0,3
9321,29592.0,2
9322,131401.0,3
9323,72318.0,2
9324,92330.0,4
9325,36773.0,3
9326,178892.0,5
9327,169910.0,6
9328,90355.0,5
9329,22425.0,1
9330,20879.0,2
9331,186954.0,8
9332,109955.0,3
9333,72057.0,3
9334,84835.0,3
9335,141259.0,7
9336,152646.0,5
9337,139551.0,5
9338,229897.0,8
9339,112486.0,4
9340,155354.0,7
9341,29966.0,1
9342,78644.0,3
9343,155094.0,5
9344,95939.0,5
9345,19348.0,1
9346,27096.0,2
9348,126227.0,5
9349,68579.0,2
9350,105054.0,3
9351,125879.0,4
9352,49535.0,3
9353,76991.0,4
9354,206338.0,7
9355,40422.0,2
9356,109278.0,4
9357,108025.0,5
9358,47091.0,1
9359,683.0,1
9360,33957.0,3
9361,95850.0,3
9362,103677.0,5
9363,114544.0,3
9364,71256.0,3
9365,162831.0,7
9366,49851.0,2
9367,143211.0,6
9368,41597.0,3
9369,49947.0,1
9370,55013.0,2
9371,13797.0,1
9372,29284.0,2
9373,92286.0,3
9374,65678.0,3
9375,81164.0,3
9376,139455.0,5
9377,63665.0,2
9378,125270.0,4
9379,38900.0,1
9380,173411.0,8
9381,52050.0,3
9382,75956.0,4
9383,130053.0,3
9384,35849.0,3
9385,20975.0,1
9386,146388.0,7
9387,41197.0,1
9388,82570.0,5
9389,83886.0,4
9390,117423.0,6
9391,84389.0,4
9392,30893.0,2
9393,112495.0,5
9394,136546.0,4
9395,171277.0,5
9396,18359.0,2
9397,58853.0,2
9398,32408.0,2
9399,118556.0,4
9400,49192.0,2
9401,61196.0,2
9402,33086.0,2
9403,12309.0,1
9404,112924.0,5
9405,138055.0,5
9406,112839.0,4
9407,174913.0,5
9408,73122.0,3
9409,62747.0,2
9410,50014.0,2
9411,226054.0,8
9412,141487.0,4
9413,18299.0,1
9414,127156.0,6
9415,43767.0,3
9416,38264.0,1
9418,20562.0,2
9419,102113.0,3
9420,113199.0,5
9421,36575.0,2
9422,89975.0,3
9423,103762.0,4
9424,106649.0,4
9425,101452.0,3
9426,137204.0,4
9427,190933.0,5
9428,177359.0,6
9429,77680.0,3
9430,72233.0,2
9431,69232.0,4
9432,75010.0,3
9434,90992.0,4
9435,42338.0,2
9436,95743.0,3
9437,98689.0,3
9438,48150.0,2
9439,50425.0,2
9440,41225.0,1
9441,66339.0,4
9442,176380.0,6
9443,136382.0,3
9444,143874.0,4
9445,97168.0,3
9446,221080.0,5
9447,157765.0,5
9448,189239.0,6
9449,40279.0,1
9450,53863.0,3
9451,85718.0,5
9452,74735.0,2
9453,94840.0,5
9454,175733.0,6
9455,87940.0,5
9456,78309.0,3
9457,245494.0,7
9458,35615.0,2
9459,139679.0,6
9460,103710.0,4
9461,126190.0,6
9462,114333.0,5
9463,83807.0,4
9464,9930.0,1
9465,91886.0,4
9466,91181.0,3
9467,39889.0,1
9468,136268.0,5
9469,166626.0,5
9470,28828.0,3
9471,47266.0,3
9472,150080.0,6
9473,78601.0,3
9474,67824.0,2
9475,36033.0,2
9476,69304.0,4
9477,210151.0,7
9478,1476.0,1
9479,64242.0,3
9480,41923.0,1
9481,49903.0,3
9482,202925.0,7
9483,65560.0,3
9484,32583.0,2
9485,105895.0,4
9486,80830.0,4
9487,1963.0,1
9488,156393.0,7
9490,84541.0,4
9491,9886.0,2
9492,113511.0,3
9493,121030.0,4
9494,109895.0,5
9495,57808.0,2
9496,89087.0,3
9497,139658.0,4
9498,133262.0,4
9500,58531.0,4
9501,41668.0,1
9502,41795.0,1
9503,37897.0,1
9504,146483.0,5
9505,123511.0,6
9506,197613.0,7
9507,88204.0,3
9508,180380.0,5
9509,118527.0,4
9510,113924.0,4
9511,10539.0,1
9512,19824.0,1
9513,22446.0,1
9515,179773.0,6
9516,110476.0,4
9517,74605.0,6
9518,48152.0,2
9519,49026.0,3
9520,63938.0,3
9521,40334.0,1
9522,69715.0,2
9523,200747.0,6
9524,68876.0,2
9525,48462.0,3
9526,72669.0,3
9527,73095.0,3
9528,98696.0,3
9529,101130.0,7
9530,36709.0,1
9531,56553.0,2
9532,25547.0,2
9533,266214.0,8
9534,20745.0,1
9535,162543.0,6
9536,102684.0,4
9537,113154.0,4
9538,109720.0,5
9539,50904.0,2
9540,109855.0,5
9541,55203.0,4
9542,58870.0,2
9543,90400.0,4
9544,133513.0,5
9545,94896.0,2
9546,34424.0,1
9547,115965.0,4
9548,51994.0,3
9549,17194.0,2
9550,209149.0,6
9551,70299.0,3
9552,46958.0,2
9553,56284.0,2
9554,177750.0,7
9555,100110.0,4
9556,32540.0,2
9557,121719.0,5
9558,114426.0,3
9559,54929.0,2
9560,50830.0,2
9561,129477.0,6
9562,52523.0,4
9563,72299.0,5
9564,178576.0,5
9565,65999.0,3
9566,181037.0,6
9567,25300.0,2
9568,123242.0,4
9569,153726.0,5
9570,22949.0,1
9571,129003.0,5
9572,40870.0,2
9573,105567.0,5
9574,57620.0,2
9575,105444.0,3
9576,93804.0,5
9577,17605.0,2
9578,54126.0,2
9579,209414.0,7
9580,112169.0,4
9581,168199.0,5
9582,69655.0,3
9583,55059.0,3
9584,73684.0,3
9585,70839.0,4
9586,59760.0,2
