account_id,customer_id,account_type,balance
8180,819,Savings,202275
8181,344,Current,254025
8182,2540,Savings,105445
8183,6947,Savings,483500
8184,7632,Savings,457406
8185,5248,Current,353770
8186,6311,Savings,128655
8187,8939,Savings,399154
8188,7082,Savings,96231
8189,1175,Current,157522
8190,410,Current,392643
8191,8379,Savings,166438
8192,8067,Current,121966
8193,8162,Savings,267494
8194,3573,Current,287468
8195,9761,Savings,63808
8196,8304,Current,448595
8197,7700,Savings,223177
8198,7622,Current,18474
8199,8457,Current,93967
8200,5021,Savings,289293
8201,2948,Current,123460
8202,5121,Current,55164
8203,984,Savings,385558
8204,7026,Current,402448
8205,4947,Savings,332364
8206,3345,Current,344453
8207,9003,Savings,166893
8208,4753,Savings,350367
8209,5337,Current,385897
8210,7295,Current,449718
8211,8042,Savings,287490
8212,8672,Current,14316
8213,3015,Current,388789
8214,9192,Current,45850
8215,8565,Savings,17734
8216,11,Savings,49464
8217,3922,Current,370028
8218,8082,Savings,275626
8219,9294,Current,335657
8220,6067,Savings,238030
8221,6398,Current,217005
8222,6861,Current,473822
8223,5821,Current,40235
8224,809,Current,330354
8225,3334,Current,354738
8226,194,Current,32756
8227,7992,Current,437530
8228,6700,Current,182053
8229,9888,Savings,112314
8230,2242,Savings,489667
8231,5910,Savings,450621
8232,5538,Current,254619
8233,3779,Current,208656
8234,5372,Savings,210948
8235,2251,Current,310935
8236,9414,Current,51322
8237,3269,Current,454462
8238,4433,Current,354662
8239,3054,Current,438698
8240,2252,Current,64866
8241,7360,Current,452730
8242,9138,Savings,96517
8243,4834,Savings,372728
8244,7852,Current,32336
8245,55,Savings,170041
8246,2201,Current,428359
8247,34,Current,371257
8248,1506,Current,449078
8249,9081,Savings,491177
8250,235,Savings,325488
8251,3333,Savings,169397
8252,5261,Savings,320904
8253,7514,Current,461897
8254,685,Savings,100988
8255,4391,Current,284840
8256,6260,Current,413714
8257,3927,Current,357810
8258,7790,Savings,125375
8259,7268,Savings,418377
8260,9951,Savings,7568
8261,7606,Savings,86888
8262,4270,Current,217156
8263,7028,Current,6772
8264,6105,Current,132741
8265,4831,Current,157822
8266,9830,Current,490192
8267,91,Savings,316611
8268,8520,Current,74329
8269,6725,Savings,327733
8270,3577,Current,280838
8271,3043,Savings,367657
8272,4728,Savings,40955
8273,2638,Savings,117604
8274,2565,Savings,435278
8275,6824,Savings,478965
8276,4286,Savings,286025
8277,1034,Savings,34329
8278,9980,Savings,82891
8279,1532,Current,49814
8280,6279,Savings,232424
8281,9077,Current,124009
8282,8558,Current,122787
8283,6260,Current,294425
8284,1300,Current,466971
8285,1335,Savings,223446
8286,6549,Savings,421953
8287,3595,Savings,19300
8288,4723,Current,441100
8289,8063,Savings,222179
8290,9030,Savings,383969
8291,7037,Current,76731
8292,6776,Savings,479391
8293,3164,Current,49303
8294,2004,Current,301327
8295,1577,Savings,381715
8296,1919,Savings,150957
8297,9970,Current,64739
8298,9184,Current,49401
8299,4108,Current,453415
8300,2533,Savings,239480
8301,4680,Current,374570
8302,2338,Savings,208014
8303,3729,Current,330317
8304,1875,Current,438402
8305,7849,Savings,398216
8306,638,Savings,146989
8307,5477,Savings,290011
8308,4534,Savings,257670
8309,8229,Current,135361
8310,4695,Current,381218
8311,5060,Current,69489
8312,7910,Current,26288
8313,83,Current,451984
8314,8399,Current,207478
8315,7937,Savings,225572
8316,4782,Current,374984
8317,203,Current,199014
8318,1429,Savings,188499
8319,2216,Current,406165
8320,5906,Current,398321
8321,3119,Current,480170
8322,2157,Current,491670
8323,1810,Savings,131948
8324,4710,Current,421848
8325,3509,Savings,287540
8326,8252,Savings,340657
8327,7431,Savings,94264
8328,8512,Current,137159
8329,8634,Current,104944
8330,413,Current,197717
8331,835,Savings,251031
8332,6006,Current,253121
8333,5716,Savings,386549
8334,3745,Savings,329397
8335,6079,Savings,87384
8336,8577,Savings,250371
8337,1236,Current,91904
8338,7224,Savings,196356
8339,7745,Savings,320349
8340,224,Savings,299729
8341,4882,Current,392925
8342,5104,Current,174496
8343,3023,Current,265021
8344,2690,Current,348553
8345,5758,Savings,494969
8346,146,Current,401986
8347,1778,Savings,124308
8348,6824,Savings,472778
8349,9347,Savings,15794
8350,1059,Current,419754
8351,5357,Savings,315374
8352,5254,Current,485881
8353,4545,Current,56798
8354,5704,Savings,261477
8355,1143,Current,295953
8356,3325,Current,417212
8357,8178,Current,39234
8358,8,Savings,404746
8359,6655,Current,85589
8360,5079,Current,355013
8361,8405,Current,141910
8362,2636,Current,426508
8363,7548,Current,493365
8364,8764,Current,367018
8365,2270,Current,244905
8366,5798,Savings,334200
8367,5467,Current,260862
8368,9173,Current,308028
8369,4346,Savings,21758
8370,6459,Savings,229202
8371,9256,Savings,235028
8372,254,Savings,380189
8373,2727,Savings,169588
8374,2446,Current,13177
8375,7540,Savings,421370
8376,2163,Savings,263409
8377,2638,Savings,105268
8378,120,Current,321214
8379,8576,Current,245635
8380,1619,Savings,70345
8381,3540,Savings,153777
8382,2699,Current,401524
8383,6152,Savings,133532
8384,7785,Savings,115835
8385,161,Current,103922
8386,2447,Current,477479
8387,7208,Savings,383593
8388,2820,Current,449585
8389,7028,Current,237307
8390,1190,Savings,178678
8391,9713,Savings,53897
8392,7431,Current,406776
8393,7525,Savings,187612
8394,5406,Savings,197744
8395,9810,Current,22640
8396,8337,Current,244198
8397,3702,Current,45349
8398,9701,Savings,175311
8399,6712,Current,346995
8400,4007,Savings,221529
8401,1872,Current,486148
8402,4997,Current,241186
8403,1262,Current,57143
8404,8429,Current,489829
8405,435,Current,294956
8406,932,Savings,22039
8407,3787,Savings,356055
8408,5103,Current,131230
8409,775,Current,11775
8410,9259,Current,355930
8411,5670,Current,26021
8412,8303,Current,446242
8413,518,Current,103597
8414,2186,Savings,446586
8415,9781,Savings,68263
8416,9931,Current,104378
8417,5037,Savings,145568
8418,3418,Current,164852
8419,1196,Current,483412
8420,6877,Current,299041
8421,4784,Savings,156331
8422,8229,Current,137975
8423,7754,Current,277977
8424,6081,Current,270941
8425,677,Current,181453
8426,2579,Current,322218
8427,2416,Savings,371201
8428,8569,Current,370209
8429,5154,Current,386286
8430,1548,Current,264040
8431,1406,Savings,474111
8432,3924,Savings,58763
8433,450,Savings,48141
8434,3833,Savings,264418
8435,854,Current,138931
8436,4156,Savings,312705
8437,7848,Current,19113
8438,7685,Current,448041
8439,2394,Savings,476019
8440,1773,Current,190289
8441,1441,Savings,223873
8442,577,Savings,342399
8443,1458,Current,307000
8444,536,Savings,299356
8445,6716,Current,104392
8446,5034,Savings,279001
8447,3223,Current,498770
8448,5130,Savings,209545
8449,1059,Current,118748
8450,7229,Savings,316403
8451,4422,Savings,16513
8452,8482,Current,321236
8453,2552,Current,51094
8454,9227,Savings,316153
8455,1659,Current,179866
8456,8438,Current,216419
8457,8912,Savings,287242
8458,3394,Savings,127179
8459,4174,Savings,194746
8460,6508,Current,42707
8461,3815,Savings,345760
8462,6195,Current,312447
8463,2509,Current,64887
8464,4171,Current,446139
8465,4533,Current,265547
8466,5634,Current,442979
8467,8569,Current,335651
8468,4464,Savings,64667
8469,9318,Savings,153409
8470,4465,Current,185690
8471,7373,Savings,80963
8472,7857,Current,342228
8473,9860,Current,446438
8474,4045,Current,29644
8475,5887,Savings,293285
8476,698,Savings,107768
8477,8846,Savings,334554
8478,3935,Savings,299596
8479,2479,Current,167501
8480,3173,Savings,201357
8481,755,Current,308357
8482,8881,Savings,494134
8483,498,Current,172451
8484,4306,Savings,160084
8485,4509,Savings,411241
8486,6747,Savings,70604
8487,9893,Savings,371816
8488,8968,Savings,71907
8489,2066,Current,151767
8490,3176,Current,357988
8491,3332,Current,297401
8492,2980,Current,213963
8493,471,Savings,83335
8494,7853,Savings,181255
8495,8270,Savings,455959
8496,8606,Current,36441
8497,6078,Savings,364786
8498,2531,Savings,411230
8499,818,Savings,452173
8500,968,Current,87148
8501,6499,Savings,256233
8502,2661,Current,324022
8503,8002,Current,460282
8504,8162,Current,221651
8505,7116,Savings,329549
8506,3090,Savings,53587
8507,8987,Savings,452365
8508,6861,Savings,360428
8509,6575,Current,325134
8510,9425,Savings,130143
8511,9173,Current,131204
8512,3502,Current,357112
8513,8051,Savings,148208
8514,4836,Savings,305075
8515,6807,Current,443901
8516,8271,Savings,189147
8517,2833,Current,268890
8518,1970,Savings,259723
8519,8403,Current,259410
8520,5938,Savings,32810
8521,8338,Savings,207717
8522,7992,Savings,410472
8523,3145,Savings,487161
8524,4901,Savings,121602
8525,9164,Savings,54178
8526,4307,Savings,96564
8527,3845,Savings,415160
8528,1215,Savings,405791
8529,247,Current,173472
8530,5488,Current,463325
8531,5608,Savings,359010
8532,8108,Current,310922
8533,543,Savings,259119
8534,7283,Savings,368001
8535,3553,Current,93646
8536,4332,Savings,8286
8537,1697,Current,52192
8538,9758,Savings,114200
8539,1567,Savings,397996
8540,9190,Savings,59348
8541,1352,Current,381585
8542,2463,Current,87902
8543,3167,Current,431993
8544,8412,Current,217378
8545,2995,Savings,359592
8546,3659,Savings,407476
8547,5221,Current,78429
8548,8266,Current,155917
8549,9539,Savings,122057
8550,6709,Current,458933
8551,5002,Savings,426147
8552,1175,Savings,124830
8553,1163,Current,226516
8554,5397,Current,189886
8555,4285,Savings,350407
8556,1022,Current,88039
8557,8742,Current,55116
8558,1899,Savings,68573
8559,7650,Current,206225
8560,2435,Savings,430561
8561,9956,Savings,210129
8562,5588,Savings,481577
8563,6251,Savings,272006
8564,8462,Current,131597
8565,8020,Savings,352011
8566,1244,Current,270661
8567,5818,Current,201094
8568,9835,Current,419593
8569,610,Current,218744
8570,3897,Savings,215774
8571,8500,Current,191255
8572,2244,Current,76453
8573,303,Savings,89089
8574,4167,Current,71325
8575,6786,Current,96301
8576,4998,Savings,479411
8577,5433,Savings,63764
8578,2077,Savings,94292
8579,7541,Current,391060
8580,6497,Savings,371023
8581,9237,Savings,465538
8582,6973,Current,268593
8583,645,Current,487437
8584,580,Current,322193
8585,7284,Savings,413808
8586,9278,Current,141819
8587,3073,Current,254211
8588,532,Savings,85160
8589,2238,Savings,419261
8590,3452,Current,363736
8591,239,Savings,16025
8592,3722,Savings,65556
8593,255,Current,5489
8594,1188,Current,262989
8595,8872,Savings,205673
8596,4913,Savings,65801
8597,5938,Current,499618
8598,2561,Savings,347798
8599,1025,Savings,208675
8600,4056,Current,38820
8601,9082,Current,24482
8602,8152,Savings,458334
8603,6606,Current,222700
8604,1467,Current,309287
8605,4664,Current,220012
8606,3490,Current,20409
8607,7033,Current,295609
8608,762,Savings,295205
8609,689,Savings,451127
8610,6908,Current,28597
8611,3888,Savings,436717
8612,3130,Current,480405
8613,3550,Savings,493586
8614,8503,Savings,413617
8615,4237,Current,75299
8616,5543,Current,136151
8617,4368,Savings,415196
8618,5519,Savings,174708
8619,8026,Current,436354
8620,6770,Savings,27171
8621,6473,Savings,210426
8622,7864,Savings,261283
8623,9590,Savings,441475
8624,8668,Current,106837
8625,5318,Current,133270
8626,752,Savings,124919
8627,469,Savings,236297
8628,3775,Savings,107703
8629,5702,Current,119289
8630,181,Current,324059
8631,7218,Current,436764
8632,7200,Savings,85725
8633,9802,Savings,278046
8634,5607,Savings,263402
8635,2280,Savings,56785
8636,3333,Savings,150026
8637,7550,Savings,468837
8638,7626,Current,89692
8639,6064,Current,147869
8640,4287,Savings,31561
8641,7889,Savings,82420
8642,8401,Current,477310
8643,9879,Savings,43764
8644,1659,Savings,147437
8645,5936,Savings,140192
8646,522,Savings,393084
8647,7291,Savings,350664
8648,4673,Savings,485283
8649,5135,Current,438831
8650,5717,Savings,215901
8651,5646,Savings,26446
8652,6844,Savings,487797
8653,7470,Current,328691
8654,6822,Current,224297
8655,4150,Savings,264390
8656,8660,Current,55645
8657,3643,Savings,34421
8658,6234,Savings,284324
8659,3327,Savings,323392
8660,439,Savings,397774
8661,3988,Current,166577
8662,2355,Savings,101490
8663,2127,Savings,424634
8664,4879,Savings,98383
8665,4961,Savings,156791
8666,141,Savings,154667
8667,7685,Savings,445534
8668,2381,Current,478416
8669,3123,Current,428479
8670,2480,Current,85844
8671,9363,Current,150738
8672,4004,Current,413734
8673,5037,Current,464692
8674,8764,Savings,468283
8675,2824,Current,244547
8676,4354,Savings,393188
8677,7875,Savings,97392
8678,2919,Current,391639
8679,3762,Current,475975
8680,5454,Current,79453
8681,7696,Savings,264418
8682,7433,Savings,229910
8683,651,Savings,178380
8684,64,Savings,9713
8685,5115,Savings,376425
8686,920,Current,146248
8687,3825,Savings,26888
8688,4472,Current,212199
8689,7875,Savings,138870
8690,387,Current,395890
8691,6475,Savings,92312
8692,9027,Savings,404143
8693,1211,Savings,257674
8694,7399,Current,332118
8695,8186,Savings,415513
8696,2176,Savings,330114
8697,3537,Current,123780
8698,2929,Savings,254591
8699,5155,Current,323912
8700,8935,Current,52211
8701,4591,Savings,214047
8702,3099,Current,201429
8703,6213,Current,425106
8704,138,Current,148457
8705,5887,Current,378952
8706,6706,Savings,279982
8707,7181,Current,224478
8708,1373,Savings,13252
8709,4090,Current,188560
8710,2446,Current,248894
8711,5618,Savings,259627
8712,2458,Savings,275727
8713,6230,Savings,191158
8714,8017,Current,473008
8715,4297,Current,89176
8716,6070,Current,109273
8717,3321,Savings,9188
8718,7108,Current,343841
8719,7657,Savings,95796
8720,5318,Current,387007
8721,7824,Savings,72403
8722,2898,Current,6552
8723,759,Savings,40245
8724,6756,Current,494733
8725,3930,Savings,249686
8726,1653,Savings,442243
8727,6566,Current,223700
8728,5534,Current,11479
8729,9191,Savings,302851
8730,235,Current,332229
8731,2019,Savings,85866
8732,3549,Savings,444633
8733,1659,Savings,475609
8734,773,Savings,116163
8735,1758,Current,142226
8736,632,Current,454866
8737,3500,Current,187342
8738,358,Current,465371
8739,9131,Savings,240689
8740,4612,Current,187738
8741,28,Savings,491651
8742,815,Current,83527
8743,9709,Savings,430674
8744,6415,Savings,367366
8745,4640,Current,196501
8746,7209,Savings,204960
8747,4742,Savings,105191
8748,8838,Savings,313016
8749,4713,Savings,364321
8750,6254,Savings,417774
8751,9495,Savings,183877
8752,7489,Current,352792
8753,8943,Current,133679
8754,5335,Savings,384042
8755,9495,Current,244665
8756,1745,Savings,276907
8757,7715,Savings,452928
8758,9710,Savings,254780
8759,4207,Savings,143053
8760,2270,Savings,268718
8761,3576,Current,270205
8762,5172,Savings,157144
8763,3671,Current,278701
8764,6617,Current,98961
8765,7413,Current,193265
8766,3637,Savings,250432
8767,3213,Current,310432
8768,9442,Current,61826
8769,6754,Savings,157442
8770,2100,Savings,415657
8771,2462,Savings,406366
8772,202,Current,155338
8773,5352,Savings,100353
8774,8766,Savings,221223
8775,6578,Current,38691
8776,2944,Savings,249280
8777,1762,Current,196237
8778,4957,Savings,28829
8779,9201,Current,235625
8780,799,Savings,395854
8781,8369,Current,191623
8782,9906,Savings,363324
8783,6691,Current,409373
8784,6950,Current,159946
8785,1529,Savings,416568
8786,1502,Savings,376651
8787,7398,Savings,441007
8788,5060,Current,135586
8789,4709,Savings,137771
8790,406,Savings,90422
8791,5424,Savings,372659
8792,8402,Current,405345
8793,2420,Current,175021
8794,9230,Savings,18810
8795,8118,Savings,126372
8796,6608,Savings,224632
8797,2142,Current,72262
8798,2106,Current,489774
8799,3569,Savings,488332
8800,2260,Current,394191
8801,1592,Current,70020
8802,2111,Current,378985
8803,5534,Current,40787
8804,1528,Savings,395430
8805,3081,Current,191472
8806,5078,Savings,421711
8807,17,Current,304566
8808,7152,Current,465778
8809,6320,Current,387314
8810,2451,Savings,132593
8811,932,Current,375300
8812,8687,Current,394374
8813,5704,Current,137125
8814,3512,Current,10433
8815,5242,Savings,213724
8816,5646,Current,28739
8817,8444,Current,170366
8818,6289,Savings,27639
8819,6562,Savings,421695
8820,2687,Savings,231874
8821,8197,Current,342007
8822,1173,Current,248095
8823,3907,Savings,411705
8824,1226,Current,60290
8825,5931,Savings,334792
8826,7146,Current,292539
8827,2408,Current,91319
8828,4181,Savings,90877
8829,7944,Current,179216
8830,2701,Savings,347323
8831,4531,Current,329792
8832,3964,Current,234541
8833,4422,Savings,128981
8834,4858,Savings,215136
8835,9620,Savings,349397
8836,7035,Current,415141
8837,8008,Current,338594
8838,1769,Savings,59521
8839,4839,Current,135830
8840,8074,Current,80174
8841,401,Savings,484786
8842,9036,Savings,114792
8843,2605,Savings,343478
8844,1234,Current,326874
8845,8081,Savings,29060
8846,4800,Savings,164297
8847,7550,Savings,320564
8848,225,Savings,457584
8849,9909,Current,494369
8850,5047,Current,359907
8851,4699,Current,215830
8852,4415,Savings,484629
8853,379,Current,400156
8854,5039,Current,303500
8855,8190,Savings,108269
8856,7095,Current,27598
8857,7741,Current,428255
8858,4152,Current,12747
8859,6019,Savings,446801
8860,816,Savings,81477
8861,6563,Savings,171559
8862,7692,Current,474178
8863,1356,Current,141674
8864,9203,Current,251397
8865,620,Savings,48086
8866,4953,Savings,167708
8867,8968,Savings,165986
8868,243,Savings,155159
8869,652,Savings,246666
8870,8699,Current,474057
8871,2923,Savings,375478
8872,8759,Savings,382304
8873,5048,Savings,299371
8874,4133,Current,211016
8875,6361,Savings,66605
8876,7673,Current,95324
8877,5676,Savings,168305
8878,4913,Savings,133245
8879,9123,Savings,248761
8880,6508,Current,143180
8881,9206,Savings,164339
8882,9654,Savings,344207
8883,7879,Savings,168989
8884,3672,Savings,273791
8885,1822,Savings,352639
8886,6062,Savings,108099
8887,5393,Savings,195838
8888,5626,Current,131237
8889,1548,Current,491233
8890,9491,Savings,42967
8891,102,Savings,46338
8892,8221,Savings,124881
8893,4297,Current,194978
8894,9334,Current,97723
8895,9692,Savings,84913
8896,7754,Savings,201362
8897,209,Current,482342
8898,6456,Savings,140440
8899,4608,Current,98049
8900,9161,Current,312721
8901,5745,Current,34801
8902,1528,Current,379536
8903,7097,Savings,465803
8904,1943,Current,310443
8905,7110,Savings,366681
8906,780,Savings,418100
8907,8140,Savings,212169
8908,8471,Current,359812
8909,5080,Current,115045
8910,2794,Current,156031
8911,9967,Savings,338973
8912,5851,Savings,335817
8913,3189,Savings,179888
8914,8433,Savings,70181
8915,5743,Savings,276662
8916,8844,Current,411673
8917,5767,Savings,450855
8918,7322,Savings,28804
8919,6418,Savings,222925
8920,3070,Current,449554
8921,3761,Current,350703
8922,3464,Savings,116295
8923,6407,Savings,20022
8924,9824,Current,227202
8925,1687,Savings,281357
8926,511,Current,368084
8927,3948,Current,392270
8928,1998,Current,228468
8929,9735,Current,135711
8930,7680,Current,261750
8931,3301,Savings,34207
8932,9325,Savings,131649
8933,825,Current,19428
8934,3474,Current,342694
8935,8595,Savings,291080
8936,1374,Current,474353
8937,1451,Current,312446
8938,7074,Savings,223191
8939,46,Savings,335182
8940,6109,Current,228481
8941,8704,Savings,256413
8942,7066,Savings,80301
8943,51,Savings,205857
8944,2240,Savings,138707
8945,7021,Current,270119
8946,7026,Savings,430563
8947,7289,Current,20352
8948,10,Savings,402007
8949,2923,Current,342373
8950,9966,Savings,278865
8951,8651,Current,312819
8952,7115,Savings,494645
8953,9213,Current,139831
8954,8448,Current,487254
8955,1275,Current,18704
8956,1498,Savings,265851
8957,737,Current,164550
8958,2935,Current,190829
8959,1506,Savings,256361
8960,569,Savings,345441
8961,9664,Savings,92499
8962,5840,Current,228968
8963,3818,Savings,163473
8964,6808,Savings,262653
8965,77,Current,146206
8966,5163,Savings,278034
8967,2293,Savings,64449
8968,3409,Savings,395019
8969,564,Current,198493
8970,8895,Savings,493054
8971,1380,Savings,240531
8972,9123,Savings,489980
8973,8036,Savings,360421
8974,9805,Current,462264
8975,8214,Current,105663
8976,9904,Current,322089
8977,2907,Savings,190025
8978,8101,Savings,374950
8979,8867,Current,108620
8980,5268,Savings,13422
8981,4113,Current,275714
8982,7829,Current,388216
8983,3064,Current,376649
8984,9106,Current,455282
8985,4455,Current,360142
8986,4948,Current,35950
8987,4303,Current,319446
8988,624,Current,453997
8989,171,Savings,310515
8990,1222,Savings,123045
8991,9590,Savings,399489
8992,8600,Current,383825
8993,1113,Current,301912
8994,4218,Savings,452055
8995,1416,Current,15497
8996,2046,Current,154918
8997,7802,Savings,376979
8998,1589,Savings,182928
8999,4581,Savings,308975
9000,8336,Current,275787
9001,9846,Current,69146
9002,7981,Current,24548
9003,9037,Current,328503
9004,8252,Savings,195298
9005,9248,Current,292707
9006,5290,Current,462863
9007,4466,Current,197296
9008,7532,Current,275600
9009,9399,Current,452097
9010,8656,Savings,76070
9011,9706,Savings,365779
9012,752,Current,376413
9013,465,Current,328266
9014,7084,Current,461253
9015,3261,Current,190586
9016,66,Savings,161025
9017,7316,Savings,251147
9018,7362,Savings,152892
9019,5252,Current,198999
9020,8005,Current,327650
9021,901,Savings,99013
9022,9421,Savings,479120
9023,8188,Savings,32793
9024,8820,Savings,22990
9025,4040,Savings,480159
9026,1412,Savings,62066
9027,8589,Savings,497931
9028,5714,Current,74520
9029,9831,Current,207130
9030,635,Current,321675
9031,427,Savings,264378
9032,3427,Savings,113803
9033,5063,Savings,421291
9034,6809,Savings,398306
9035,583,Savings,479107
9036,8452,Savings,488208
9037,7752,Savings,361636
9038,8555,Savings,442328
9039,1299,Savings,451439
9040,103,Current,485259
9041,6578,Savings,178016
9042,2137,Savings,297516
9043,3261,Current,94683
9044,5829,Current,493550
9045,5466,Savings,238938
9046,7147,Current,418722
9047,5646,Current,77828
9048,8070,Savings,185623
9049,7956,Savings,359382
9050,517,Current,11787
9051,896,Savings,297189
9052,8913,Current,126738
9053,3872,Current,76723
9054,8988,Current,89950
9055,9828,Current,421636
9056,477,Current,378057
9057,180,Savings,218875
9058,5574,Current,351515
9059,1125,Current,32658
9060,7830,Current,113763
9061,5969,Savings,262693
9062,476,Current,379880
9063,479,Savings,172072
9064,6194,Savings,361721
9065,904,Savings,357269
9066,4982,Savings,328319
9067,7565,Savings,10908
9068,5629,Savings,41134
9069,9401,Current,51812
9070,2919,Savings,329180
9071,33,Savings,272373
9072,3427,Savings,338400
9073,1418,Savings,316885
9074,2250,Savings,492841
9075,3866,Current,498478
9076,3851,Savings,398214
9077,3916,Savings,289890
9078,2455,Savings,425894
9079,3285,Savings,410978
9080,9383,Savings,340380
9081,28,Savings,150755
9082,7912,Savings,481726
9083,6852,Current,219324
9084,840,Current,106782
9085,9697,Current,136517
9086,9174,Savings,160873
9087,2051,Savings,345329
9088,3493,Savings,444128
9089,5298,Savings,135761
9090,529,Savings,492314
9091,8248,Current,470684
9092,7799,Current,155199
9093,3934,Savings,130117
9094,9818,Savings,128245
9095,6563,Savings,267641
9096,7440,Savings,366506
9097,1492,Savings,273370
9098,8530,Savings,100509
9099,8471,Current,132227
9100,3610,Current,124460
9101,3225,Savings,362094
9102,5960,Current,261790
9103,573,Current,21082
9104,7620,Savings,112648
9105,7194,Current,58730
9106,2831,Savings,377569
9107,458,Current,357906
9108,7023,Savings,435767
9109,667,Savings,39658
9110,2254,Savings,185588
9111,4314,Savings,209736
9112,7884,Current,144578
9113,6610,Current,244721
9114,6214,Current,126090
9115,8752,Savings,7132
9116,9073,Savings,136815
9117,6955,Current,284142
9118,4138,Savings,401921
9119,1951,Savings,376176
9120,9954,Savings,289464
9121,277,Current,473334
9122,1939,Current,269534
9123,737,Savings,167196
9124,819,Savings,305009
9125,5670,Savings,302644
9126,5513,Savings,150550
9127,4386,Savings,270660
9128,7681,Current,212300
9129,3146,Savings,268500
9130,777,Current,327152
9131,2879,Savings,196505
9132,1381,Savings,58617
9133,5136,Savings,471380
9134,330,Savings,55992
9135,9122,Savings,454733
9136,1121,Current,253004
9137,5395,Current,304284
9138,628,Current,9412
9139,3755,Savings,351585
9140,9148,Savings,321142
9141,3795,Current,134932
9142,8132,Savings,345563
9143,4553,Current,488432
9144,8154,Current,416083
9145,1205,Savings,442254
9146,1974,Current,287941
9147,6110,Savings,416786
9148,4909,Savings,120843
9149,6594,Savings,190169
9150,8246,Savings,325606
9151,2724,Current,98801
9152,2223,Savings,264487
9153,1446,Current,357511
9154,3262,Savings,295832
9155,4547,Savings,44594
9156,5843,Savings,188398
9157,5877,Savings,445002
9158,8468,Current,463271
9159,5252,Savings,236637
9160,5486,Current,135702
9161,7678,Current,47812
9162,7158,Savings,464222
9163,450,Savings,46650
9164,5001,Current,389547
9165,6631,Current,243365
9166,731,Savings,221659
9167,1263,Savings,391072
9168,820,Savings,189839
9169,2005,Savings,120281
9170,3786,Current,25482
9171,6432,Current,427856
9172,7613,Current,469271
9173,8658,Savings,204558
9174,2300,Current,434435
9175,3092,Savings,278474
9176,4803,Current,497492
9177,6461,Savings,52278
9178,1427,Current,407310
9179,7558,Current,106335
9180,4615,Savings,483237
9181,6333,Savings,375556
9182,4992,Savings,194527
9183,5479,Savings,192538
9184,3796,Savings,397913
9185,3921,Savings,407114
9186,6644,Savings,107657
9187,516,Savings,79953
9188,8560,Savings,27991
9189,833,Current,157324
9190,352,Current,367767
9191,8722,Savings,316180
9192,726,Savings,246340
9193,7610,Current,449664
9194,7285,Savings,165724
9195,2190,Current,271156
9196,8090,Current,51516
9197,1759,Savings,83595
9198,6380,Savings,424698
9199,8419,Current,36525
9200,2248,Savings,14727
9201,3653,Current,7810
9202,3052,Savings,24215
9203,7888,Current,58939
9204,5108,Current,240428
9205,1504,Savings,25082
9206,2047,Current,300500
9207,3643,Current,266001
9208,6674,Savings,44474
9209,4354,Current,117796
9210,7151,Savings,9321
9211,5917,Current,177449
9212,9117,Savings,85016
9213,3530,Savings,104421
9214,275,Savings,10716
9215,8402,Current,151016
9216,1273,Current,384014
9217,7689,Current,399714
9218,795,Current,151761
9219,6848,Savings,330220
9220,3040,Savings,270077
9221,6067,Current,341591
9222,7036,Savings,129498
9223,4012,Savings,477359
9224,8689,Current,160881
9225,4377,Current,185036
9226,5025,Current,178400
9227,5531,Savings,97592
9228,3506,Current,77660
9229,3281,Savings,104103
9230,5717,Savings,213097
9231,830,Savings,132580
9232,8293,Current,384636
9233,2570,Savings,333103
9234,2403,Savings,70090
9235,2556,Current,333090
9236,6213,Savings,35677
9237,4411,Savings,293037
9238,227,Current,237566
9239,1427,Current,120149
9240,1066,Savings,366682
9241,6060,Current,471394
9242,8579,Savings,26839
9243,2861,Savings,389708
9244,9120,Current,69095
9245,265,Savings,79169
9246,5189,Savings,312041
9247,6607,Savings,313909
9248,3485,Current,308300
9249,5533,Savings,282125
9250,1143,Savings,259653
9251,7759,Current,34283
9252,1803,Current,69029
9253,8259,Current,200657
9254,3313,Current,405846
9255,7715,Savings,274964
9256,2587,Savings,41453
9257,7682,Current,19860
9258,4545,Current,31941
9259,4142,Current,115636
9260,5706,Savings,210052
9261,238,Savings,137933
9262,9048,Savings,171567
9263,6262,Current,102415
9264,5872,Savings,493981
9265,1767,Savings,137240
9266,5171,Savings,477132
9267,9902,Current,413873
9268,4674,Savings,330579
9269,1633,Savings,454381
9270,1898,Savings,58612
9271,5305,Current,62628
9272,2192,Savings,39563
9273,3532,Savings,458208
9274,9891,Savings,71243
9275,9415,Savings,243966
9276,5651,Savings,357554
9277,3343,Current,237809
9278,7468,Savings,286287
9279,7248,Current,238102
9280,9250,Savings,58538
9281,6094,Current,320585
9282,7999,Current,414722
9283,7082,Current,89121
9284,3567,Current,432078
9285,1143,Current,448562
9286,1130,Savings,15472
9287,2092,Current,412867
9288,2500,Savings,134769
9289,1137,Current,394841
9290,717,Savings,211248
9291,8182,Savings,37651
9292,9865,Savings,245140
9293,3480,Savings,63708
9294,4560,Savings,436633
9295,1830,Savings,255789
9296,7791,Current,378580
9297,447,Current,204981
9298,3012,Current,33745
9299,5508,Savings,474319
9300,3261,Current,201794
9301,3412,Savings,261337
9302,9475,Current,171685
9303,5521,Savings,266984
9304,8098,Savings,212066
9305,2715,Savings,18227
